num_sujet,num_session,run,trial,character,isNoGo,duration
13,2,1,1,C,False,0.8446300890322527
13,2,1,2,S,True,0.8676810716585457
13,2,1,3,I,False,0.7608538542034632
13,2,1,4,I,False,0.8063133999893732
13,2,1,5,S,True,0.790746520955644
13,2,1,6,A,False,0.8722833139350392
13,2,1,7,S,True,0.9154794399037759
13,2,1,8,J,False,0.9828270413232598
13,2,1,9,C,False,0.6673844315914009
13,2,1,10,Q,False,0.6722395303055618
13,2,1,11,S,True,0.8499583459891501
13,2,1,12,I,False,0.6139794827762819
13,2,1,13,F,False,0.6363192072116266
13,2,1,14,Q,False,0.6527130517425215
13,2,1,15,W,False,0.8149219491136268
13,2,1,16,N,False,0.729461699537537
13,2,1,17,A,False,0.6431253908766779
13,2,1,18,S,True,0.7255572790958428
13,2,1,19,K,False,0.9664840456971235
13,2,1,20,C,False,0.8973540845255141
13,2,1,21,S,True,0.9000924503228718
13,2,1,22,V,False,0.6363324211202612
13,2,1,23,E,False,0.718471868052172
13,2,1,24,N,False,0.8024564826955694
13,2,1,25,S,True,0.9235463503896818
13,2,1,26,N,False,0.6700116659623321
13,2,1,27,U,False,0.8160096614988055
13,2,1,28,V,False,0.8189596764935494
13,2,1,29,N,False,0.9532311008836295
13,2,1,30,J,False,0.6576120441910829
13,2,1,31,A,False,0.9892720099603616
13,2,1,32,C,False,0.9425673718375428
13,2,1,33,E,False,0.7725234341677981
13,2,1,34,W,False,0.9971216130407774
13,2,1,35,Z,False,0.7444924618560236
13,2,1,36,J,False,0.9263627637657298
13,2,1,37,R,False,0.9310351387713443
13,2,1,38,E,False,0.9337271992188476
13,2,1,39,S,True,0.7680219348499189
13,2,1,40,Z,False,0.860335366791098
13,2,1,41,N,False,0.7459026133957088
13,2,1,42,S,True,0.7734470666509254
13,2,1,43,F,False,0.8580835048917359
13,2,1,44,S,True,0.633821164135234
13,2,1,45,S,True,0.6171617930102322
13,2,1,46,D,False,0.8845481219542609
13,2,1,47,W,False,0.6602022865604376
13,2,1,48,S,True,0.9860916825594881
13,2,1,49,D,False,0.6494372621431342
13,2,1,50,J,False,0.9432698809310309
13,2,1,51,X,False,0.9032313369713542
13,2,1,52,Y,False,0.7132335147425437
13,2,1,53,V,False,0.9080486794510831
13,2,1,54,S,True,0.7228479218157269
13,2,1,55,A,False,0.9606613017456821
13,2,1,56,U,False,0.8140493791008898
13,2,1,57,N,False,0.7996951467660374
13,2,1,58,P,False,0.9073948848766875
13,2,1,59,G,False,0.7442032236331263
13,2,1,60,G,False,0.8870885367110264
13,2,2,1,R,False,0.7673237601643613
13,2,2,2,X,False,0.6505965637114721
13,2,2,3,G,False,0.9637227055408639
13,2,2,4,Z,False,0.7392891289424206
13,2,2,5,A,False,0.8544323868011008
13,2,2,6,F,False,0.802470838367336
13,2,2,7,S,True,0.9431739795537635
13,2,2,8,F,False,0.89448802663433
13,2,2,9,T,False,0.8220557237658617
13,2,2,10,P,False,0.8419944712456906
13,2,2,11,I,False,0.6154582729213888
13,2,2,12,L,False,0.6995482210131386
13,2,2,13,N,False,0.9765464052135892
13,2,2,14,Z,False,0.862807114289623
13,2,2,15,A,False,0.7485661665134263
13,2,2,16,Q,False,0.6149641032488824
13,2,2,17,B,False,0.6013433852356913
13,2,2,18,I,False,0.8792869214790622
13,2,2,19,S,True,0.9557264984711126
13,2,2,20,Q,False,0.7649543873913535
13,2,2,21,G,False,0.7276206716820176
13,2,2,22,S,True,0.6126528230604997
13,2,2,23,D,False,0.9444708933219854
13,2,2,24,F,False,0.723099196668568
13,2,2,25,S,True,0.8314390154866487
13,2,2,26,T,False,0.9267420597944253
13,2,2,27,S,True,0.9530692932122382
13,2,2,28,H,False,0.8168236464889123
13,2,2,29,S,True,0.9579058167059974
13,2,2,30,D,False,0.9996694216677379
13,2,2,31,T,False,0.7511611062970729
13,2,2,32,X,False,0.6241043432573952
13,2,2,33,U,False,0.6649471607990667
13,2,2,34,X,False,0.8581165137484681
13,2,2,35,S,True,0.9544197125402464
13,2,2,36,B,False,0.7585427622604759
13,2,2,37,I,False,0.8190815773335361
13,2,2,38,Q,False,0.89485274748159
13,2,2,39,M,False,0.8355831484151984
13,2,2,40,O,False,0.6028581251768688
13,2,2,41,N,False,0.6454883130350861
13,2,2,42,Y,False,0.9343805707285983
13,2,2,43,S,True,0.8479108336270698
13,2,2,44,Z,False,0.736548171520852
13,2,2,45,J,False,0.8702031785671157
13,2,2,46,X,False,0.6457757772203909
13,2,2,47,J,False,0.8863865111391933
13,2,2,48,L,False,0.7136670142412362
13,2,2,49,X,False,0.7350638025847114
13,2,2,50,P,False,0.6785662904777388
13,2,2,51,Y,False,0.9142119116691271
13,2,2,52,S,True,0.6921655030931066
13,2,2,53,C,False,0.8484011199766158
13,2,2,54,P,False,0.6674566821119337
13,2,2,55,Z,False,0.7917809882676421
13,2,2,56,Z,False,0.6269150775558103
13,2,2,57,S,True,0.7958461291166595
13,2,2,58,T,False,0.9346169934212677
13,2,2,59,W,False,0.8908405059782136
13,2,2,60,S,True,0.677209193728777
13,2,3,1,P,False,0.7826262875216393
13,2,3,2,A,False,0.8802686857080116
13,2,3,3,S,True,0.7602374099003553
13,2,3,4,S,True,0.7886604574431924
13,2,3,5,A,False,0.63135509866545
13,2,3,6,M,False,0.7076657120575085
13,2,3,7,S,True,0.9431598402812271
13,2,3,8,V,False,0.906531233152064
13,2,3,9,T,False,0.8189621529017292
13,2,3,10,M,False,0.7555735137354733
13,2,3,11,S,True,0.9164666005435099
13,2,3,12,K,False,0.8371024157018196
13,2,3,13,D,False,0.7975227450040339
13,2,3,14,Y,False,0.688107067562274
13,2,3,15,S,True,0.7634405367203263
13,2,3,16,G,False,0.7793127654172243
13,2,3,17,S,True,0.7124631137269057
13,2,3,18,W,False,0.8036608238831221
13,2,3,19,Y,False,0.8867587431910595
13,2,3,20,S,True,0.8433182000821864
13,2,3,21,Q,False,0.6558835198409014
13,2,3,22,R,False,0.6177737124871532
13,2,3,23,N,False,0.8797241702416753
13,2,3,24,H,False,0.7310369692616459
13,2,3,25,B,False,0.9671481492503728
13,2,3,26,D,False,0.8489647498100553
13,2,3,27,F,False,0.8635436150634271
13,2,3,28,S,True,0.92459860821448
13,2,3,29,X,False,0.976025948239108
13,2,3,30,S,True,0.6988215840270138
13,2,3,31,C,False,0.6139828884633085
13,2,3,32,I,False,0.6037325895177291
13,2,3,33,I,False,0.7673920645884486
13,2,3,34,W,False,0.8892357081292481
13,2,3,35,H,False,0.9970622388403678
13,2,3,36,S,True,0.7100044277733235
13,2,3,37,E,False,0.9087084752864177
13,2,3,38,N,False,0.7880169819256063
13,2,3,39,X,False,0.7471329318776818
13,2,3,40,N,False,0.7811171536117789
13,2,3,41,S,True,0.7795937023051007
13,2,3,42,T,False,0.9357979566977878
13,2,3,43,A,False,0.8766277983609116
13,2,3,44,S,True,0.9287584830625198
13,2,3,45,D,False,0.8369169402573972
13,2,3,46,S,True,0.6210197534206758
13,2,3,47,N,False,0.6052259130457189
13,2,3,48,A,False,0.8227245965393404
13,2,3,49,J,False,0.8086632017619033
13,2,3,50,P,False,0.8944236399156354
13,2,3,51,S,True,0.7793150736384906
13,2,3,52,L,False,0.6210304039670548
13,2,3,53,J,False,0.9138274861517311
13,2,3,54,S,True,0.8875394566648528
13,2,3,55,S,True,0.6680763397887455
13,2,3,56,T,False,0.6064255391941957
13,2,3,57,A,False,0.8349808447440827
13,2,3,58,M,False,0.986573723838108
13,2,3,59,S,True,0.9365736595289085
13,2,3,60,L,False,0.9141823680442773
13,2,4,1,S,True,0.9847005758487705
13,2,4,2,M,False,0.8978625277049816
13,2,4,3,S,True,0.8527603224615843
13,2,4,4,B,False,0.7509076570814616
13,2,4,5,S,True,0.9449207269736717
13,2,4,6,Z,False,0.8398147743025937
13,2,4,7,L,False,0.7603838346369471
13,2,4,8,S,True,0.8381867851698586
13,2,4,9,U,False,0.969065945926841
13,2,4,10,S,True,0.8151840408794875
13,2,4,11,K,False,0.8099942877765037
13,2,4,12,X,False,0.9141939848783047
13,2,4,13,U,False,0.6313320283657968
13,2,4,14,S,True,0.7935916230570367
13,2,4,15,J,False,0.7544693791110152
13,2,4,16,O,False,0.9080116279926953
13,2,4,17,L,False,0.9146382398951499
13,2,4,18,R,False,0.9377006897978668
13,2,4,19,W,False,0.9618505291689794
13,2,4,20,S,True,0.6829168230727225
13,2,4,21,X,False,0.9009389196105988
13,2,4,22,S,True,0.9614287807176005
13,2,4,23,J,False,0.8354642900866198
13,2,4,24,S,True,0.9424710232750724
13,2,4,25,Z,False,0.6506075531988489
13,2,4,26,S,True,0.7713175141657961
13,2,4,27,J,False,0.952383668604466
13,2,4,28,B,False,0.8071855164890067
13,2,4,29,S,True,0.601877322887754
13,2,4,30,F,False,0.6968217412046848
13,2,4,31,S,True,0.6375875189835758
13,2,4,32,I,False,0.9999440754299729
13,2,4,33,C,False,0.9475981706171444
13,2,4,34,S,True,0.6229639939760294
13,2,4,35,S,True,0.6791481191156508
13,2,4,36,W,False,0.7549772151976447
13,2,4,37,B,False,0.673620249199215
13,2,4,38,C,False,0.7015109133787587
13,2,4,39,M,False,0.8982347989564009
13,2,4,40,S,True,0.6319552728866333
13,2,4,41,E,False,0.8140629738979752
13,2,4,42,I,False,0.7141397563982976
13,2,4,43,M,False,0.6751969283758688
13,2,4,44,Q,False,0.7994640365632651
13,2,4,45,K,False,0.9230685107888598
13,2,4,46,C,False,0.7901069883844349
13,2,4,47,R,False,0.8218673591989043
13,2,4,48,S,True,0.8737320122520041
13,2,4,49,G,False,0.7984093247871369
13,2,4,50,A,False,0.6741900191674179
13,2,4,51,M,False,0.9938697004213686
13,2,4,52,F,False,0.6164758113122217
13,2,4,53,U,False,0.9379011852952359
13,2,4,54,K,False,0.6341514010145025
13,2,4,55,L,False,0.823503206782271
13,2,4,56,S,True,0.984237632256439
13,2,4,57,S,True,0.8749840605951508
13,2,4,58,X,False,0.7664872835440906
13,2,4,59,S,True,0.645717873299466
13,2,4,60,M,False,0.7152356286268946
13,2,5,1,A,False,0.7171328541728004
13,2,5,2,S,True,0.6570513213439602
13,2,5,3,L,False,0.6463629097073418
13,2,5,4,A,False,0.9056175372801728
13,2,5,5,S,True,0.7467698431434395
13,2,5,6,R,False,0.8258266644646622
13,2,5,7,O,False,0.692484265016193
13,2,5,8,S,True,0.96077212570449
13,2,5,9,Q,False,0.8769917094184269
13,2,5,10,J,False,0.9947129188270383
13,2,5,11,L,False,0.7850721556523989
13,2,5,12,X,False,0.9216460526063397
13,2,5,13,S,True,0.993332518008546
13,2,5,14,L,False,0.7423371741139928
13,2,5,15,D,False,0.9706265741329665
13,2,5,16,C,False,0.9295494667907243
13,2,5,17,S,True,0.825726206637099
13,2,5,18,P,False,0.6706605293347601
13,2,5,19,D,False,0.6534359203811457
13,2,5,20,H,False,0.8856584302621777
13,2,5,21,H,False,0.7028710674345617
13,2,5,22,S,True,0.7969769530650695
13,2,5,23,N,False,0.6228570094631463
13,2,5,24,S,True,0.7221428538320764
13,2,5,25,I,False,0.9402972022527587
13,2,5,26,G,False,0.8490570864426564
13,2,5,27,L,False,0.9378978260641649
13,2,5,28,J,False,0.7139400978840038
13,2,5,29,S,True,0.7027961081525362
13,2,5,30,C,False,0.7091746898674771
13,2,5,31,H,False,0.873458990159852
13,2,5,32,S,True,0.6418497557651262
13,2,5,33,S,True,0.9836224206352875
13,2,5,34,B,False,0.7167194909127934
13,2,5,35,L,False,0.6795842412728028
13,2,5,36,J,False,0.7908203482110515
13,2,5,37,W,False,0.6402016212521549
13,2,5,38,S,True,0.8277867903092728
13,2,5,39,S,True,0.6251472084102503
13,2,5,40,L,False,0.6729028075613355
13,2,5,41,Z,False,0.8524687787729559
13,2,5,42,A,False,0.9094221054947484
13,2,5,43,U,False,0.9384426892256379
13,2,5,44,S,True,0.7606959557948942
13,2,5,45,R,False,0.8361226384328511
13,2,5,46,I,False,0.9429994223390384
13,2,5,47,W,False,0.8447721622726837
13,2,5,48,P,False,0.9265912039485408
13,2,5,49,I,False,0.7560587539930228
