num_sujet,num_session,run,trial,character,isNoGo,duration
7,2,1,1,C,False,0.9282450131925772
7,2,1,2,N,False,0.8755353895579353
7,2,1,3,R,False,0.9954819743672405
7,2,1,4,I,False,0.6634195150018091
7,2,1,5,P,False,0.7626188534247786
7,2,1,6,S,True,0.9617243682698866
7,2,1,7,S,True,0.6544566010781847
7,2,1,8,N,False,0.6907337441298596
7,2,1,9,N,False,0.9606965273260222
7,2,1,10,I,False,0.6184752048127784
7,2,1,11,N,False,0.643947964466631
7,2,1,12,S,True,0.9769739283110881
7,2,1,13,P,False,0.71247932968425
7,2,1,14,T,False,0.9884998829805957
7,2,1,15,T,False,0.7075282809459075
7,2,1,16,S,True,0.9451066981806355
7,2,1,17,Y,False,0.8617349627963271
7,2,1,18,Z,False,0.7241397784327168
7,2,1,19,S,True,0.7426885766364677
7,2,1,20,N,False,0.8181811117734855
7,2,1,21,A,False,0.9509490128420066
7,2,1,22,V,False,0.6207747839371511
7,2,1,23,S,True,0.7426227329418977
7,2,1,24,A,False,0.6251920767672476
7,2,1,25,T,False,0.8619919795696601
7,2,1,26,J,False,0.6985735965369497
7,2,1,27,C,False,0.8304300915911003
7,2,1,28,S,True,0.6469926167498472
7,2,1,29,L,False,0.806428901830432
7,2,1,30,D,False,0.9573367665469219
7,2,1,31,S,True,0.7061420325074546
7,2,1,32,I,False,0.627496055109611
7,2,1,33,L,False,0.7437891669340293
7,2,1,34,S,True,0.9451150306617435
7,2,1,35,F,False,0.9364727147187659
7,2,1,36,C,False,0.8876690187116663
7,2,1,37,A,False,0.8266854683335434
7,2,1,38,N,False,0.8497752295070733
7,2,1,39,P,False,0.9875470558724951
7,2,1,40,S,True,0.9350283265311643
7,2,1,41,L,False,0.7533096432720436
7,2,1,42,H,False,0.9607843807334151
7,2,1,43,M,False,0.829213803353928
7,2,1,44,S,True,0.6534341604529535
7,2,1,45,J,False,0.6902064250617012
7,2,1,46,Z,False,0.8385794536937384
7,2,1,47,D,False,0.7472423795798919
7,2,1,48,L,False,0.8855895474417143
7,2,1,49,C,False,0.6500626599727176
7,2,1,50,S,True,0.6932458974957688
7,2,1,51,C,False,0.8977376581572214
7,2,1,52,M,False,0.8983097640004007
7,2,1,53,U,False,0.6436421956010733
7,2,1,54,S,True,0.8845884759614957
7,2,1,55,T,False,0.921470871082365
7,2,1,56,Y,False,0.6360238958652571
7,2,1,57,S,True,0.776080095176392
7,2,1,58,S,True,0.8591319512445703
7,2,1,59,A,False,0.6543252982830596
7,2,1,60,M,False,0.9782509554857238
7,2,2,1,L,False,0.9345951465030656
7,2,2,2,S,True,0.9563273225284277
7,2,2,3,S,True,0.7225935807399853
7,2,2,4,P,False,0.8197140822840578
7,2,2,5,C,False,0.7355436165850803
7,2,2,6,Q,False,0.6220954075276317
7,2,2,7,C,False,0.9177531458067033
7,2,2,8,K,False,0.8893070160149164
7,2,2,9,S,True,0.7534690112816926
7,2,2,10,B,False,0.7431996660736231
7,2,2,11,P,False,0.6085685882154269
7,2,2,12,V,False,0.9738516834825244
7,2,2,13,S,True,0.7660540958488606
7,2,2,14,A,False,0.6597537236438016
7,2,2,15,N,False,0.7939620828218397
7,2,2,16,N,False,0.7304698127676366
7,2,2,17,A,False,0.9867498628670766
7,2,2,18,F,False,0.9933431705444751
7,2,2,19,B,False,0.753173841930907
7,2,2,20,T,False,0.9767259443618902
7,2,2,21,P,False,0.6194623438741196
7,2,2,22,S,True,0.8171758472909212
7,2,2,23,H,False,0.8199779165328844
7,2,2,24,S,True,0.7218956297409918
7,2,2,25,V,False,0.6028772687023503
7,2,2,26,S,True,0.8417303354449783
7,2,2,27,I,False,0.8535953209426905
7,2,2,28,N,False,0.8277064255727045
7,2,2,29,N,False,0.848219823417095
7,2,2,30,L,False,0.9895267782558452
7,2,2,31,V,False,0.8036908317273511
7,2,2,32,B,False,0.9662823879888955
7,2,2,33,H,False,0.7409759497636872
7,2,2,34,D,False,0.7400082284321807
7,2,2,35,X,False,0.6338959872617246
7,2,2,36,N,False,0.9339253597310297
7,2,2,37,S,True,0.7398550549432492
7,2,2,38,U,False,0.7221754998839931
7,2,2,39,W,False,0.8481025346901953
7,2,2,40,S,True,0.8308827641269797
7,2,2,41,M,False,0.7378410993808153
7,2,2,42,S,True,0.8817584759267492
7,2,2,43,J,False,0.6632303388196816
7,2,2,44,K,False,0.9938184077235285
7,2,2,45,E,False,0.8026580847651152
7,2,2,46,L,False,0.8716657633606382
7,2,2,47,D,False,0.7429198557677692
7,2,2,48,S,True,0.8903578381692685
7,2,2,49,S,True,0.8882727827722573
7,2,2,50,D,False,0.6209813362694145
7,2,2,51,V,False,0.8978078337946125
7,2,2,52,A,False,0.8759806337465661
7,2,2,53,Q,False,0.9286419657249244
7,2,2,54,S,True,0.601008790843241
7,2,2,55,N,False,0.6311319327374896
7,2,2,56,X,False,0.7414131943400954
7,2,2,57,S,True,0.8053352358500817
7,2,2,58,R,False,0.6298904030618779
7,2,2,59,H,False,0.7472286063206228
7,2,2,60,M,False,0.964740421625732
7,2,3,1,D,False,0.6722380121056919
7,2,3,2,E,False,0.9724727736952157
7,2,3,3,G,False,0.8933101575514979
7,2,3,4,B,False,0.671965219168853
7,2,3,5,X,False,0.6967181555720325
7,2,3,6,S,True,0.8148432238600317
7,2,3,7,P,False,0.6046844991165863
7,2,3,8,Y,False,0.657850202158444
7,2,3,9,S,True,0.9838110283445811
7,2,3,10,I,False,0.8103195687598425
7,2,3,11,S,True,0.8622728026573959
7,2,3,12,Z,False,0.9506231792891234
7,2,3,13,S,True,0.9157010219624262
7,2,3,14,O,False,0.8234021161273173
7,2,3,15,L,False,0.7584561397238558
7,2,3,16,L,False,0.9776510509608707
7,2,3,17,E,False,0.690922456014199
7,2,3,18,H,False,0.6650220546957658
7,2,3,19,K,False,0.9317453374046731
7,2,3,20,S,True,0.7769045750538378
7,2,3,21,I,False,0.9866257619824188
7,2,3,22,D,False,0.9064875489559102
