num_sujet,num_session,run,trial,character,isNoGo,duration
19,2,1,1,W,False,0.8768665850416542
19,2,1,2,D,False,0.9198033328266643
19,2,1,3,J,False,0.9209502622591637
19,2,1,4,J,False,0.9105372005322707
19,2,1,5,Y,False,0.6896420047342076
19,2,1,6,M,False,0.6466352643403084
19,2,1,7,H,False,0.9129493420679391
19,2,1,8,I,False,0.7994720315892101
19,2,1,9,S,True,0.8150063668403906
19,2,1,10,E,False,0.9979198011125099
19,2,1,11,S,True,0.8937020501458809
19,2,1,12,J,False,0.731467574615841
19,2,1,13,F,False,0.7402262146244547
19,2,1,14,G,False,0.9725427190439491
19,2,1,15,T,False,0.8645952553209422
19,2,1,16,S,True,0.6232194675499185
19,2,1,17,S,True,0.9910397965469394
19,2,1,18,X,False,0.992482309786804
19,2,1,19,S,True,0.9374084689207852
19,2,1,20,B,False,0.9586124125359912
19,2,1,21,P,False,0.8350730974948842
19,2,1,22,W,False,0.828281733785513
19,2,1,23,S,True,0.8683560120972673
19,2,1,24,N,False,0.9482187338693758
19,2,1,25,S,True,0.975525071912485
19,2,1,26,I,False,0.6597487237173137
19,2,1,27,S,True,0.9712506955481576
19,2,1,28,D,False,0.6145038058068397
19,2,1,29,N,False,0.855530196328879
19,2,1,30,Q,False,0.9910923920736445
19,2,1,31,S,True,0.6853398774324089
19,2,1,32,C,False,0.7408066193497329
19,2,1,33,J,False,0.6518359842710755
19,2,1,34,S,True,0.737889287270561
19,2,1,35,Z,False,0.9168830156972227
19,2,1,36,S,True,0.8987433374040233
19,2,1,37,Q,False,0.6690899805458361
19,2,1,38,S,True,0.685527133700895
19,2,1,39,S,True,0.8446534378493713
19,2,1,40,O,False,0.7397576486631929
19,2,1,41,M,False,0.8879697071640165
19,2,1,42,X,False,0.8110514319595726
19,2,1,43,R,False,0.8127581934552576
19,2,1,44,S,True,0.734141576102886
19,2,1,45,F,False,0.7143137294354749
19,2,1,46,V,False,0.6779884000656883
19,2,1,47,I,False,0.9266128303553521
19,2,1,48,B,False,0.7614203908547034
19,2,1,49,S,True,0.6022677367118552
19,2,1,50,M,False,0.6216893394516464
19,2,1,51,Q,False,0.6985577829691556
19,2,1,52,H,False,0.6904956002017932
19,2,1,53,C,False,0.8723236229033723
19,2,1,54,Y,False,0.918954698091257
19,2,1,55,X,False,0.7354724072076566
19,2,1,56,C,False,0.717543808376164
19,2,1,57,F,False,0.8796687238219231
19,2,1,58,K,False,0.7027010406461524
19,2,1,59,S,True,0.6170228096479681
19,2,1,60,X,False,0.735666780084832
19,2,2,1,S,True,0.6137718358114508
19,2,2,2,E,False,0.7727302891176144
19,2,2,3,O,False,0.6252134303033344
19,2,2,4,S,True,0.6931047994667319
19,2,2,5,X,False,0.9904019668194929
19,2,2,6,O,False,0.7928362706972749
19,2,2,7,L,False,0.9291417745592577
19,2,2,8,H,False,0.915199794562664
19,2,2,9,Q,False,0.8882305760188904
19,2,2,10,J,False,0.8654001154193338
19,2,2,11,O,False,0.9113095563493686
19,2,2,12,L,False,0.6687793557565025
19,2,2,13,W,False,0.637487453772877
19,2,2,14,S,True,0.9167252905721165
19,2,2,15,J,False,0.6499060274399167
19,2,2,16,O,False,0.8110360529065763
19,2,2,17,G,False,0.9309574077451821
19,2,2,18,F,False,0.9582086840219097
19,2,2,19,C,False,0.9835432664386836
19,2,2,20,H,False,0.7561425689907464
19,2,2,21,T,False,0.6637687904109868
19,2,2,22,Q,False,0.8066320268593097
19,2,2,23,E,False,0.9745186827592187
19,2,2,24,S,True,0.9357623652113692
19,2,2,25,D,False,0.8400669041314885
19,2,2,26,S,True,0.6056300722114228
19,2,2,27,Z,False,0.8843158581265325
19,2,2,28,S,True,0.951947431058052
19,2,2,29,S,True,0.901492453461283
19,2,2,30,G,False,0.8132695666593338
19,2,2,31,F,False,0.9309005670524776
19,2,2,32,S,True,0.9524895177704551
19,2,2,33,A,False,0.8551197406301697
19,2,2,34,Y,False,0.839554980720524
19,2,2,35,G,False,0.7299710806674284
19,2,2,36,R,False,0.6827133381258892
19,2,2,37,O,False,0.7668951706125364
19,2,2,38,F,False,0.954501921242902
19,2,2,39,L,False,0.6244645841389409
19,2,2,40,N,False,0.707111181355897
19,2,2,41,A,False,0.7020300852654745
19,2,2,42,H,False,0.6783547361885139
19,2,2,43,T,False,0.6728904933811396
19,2,2,44,N,False,0.8322038066581071
19,2,2,45,S,True,0.9492534840652005
19,2,2,46,O,False,0.7922109438913476
19,2,2,47,N,False,0.9437522672417782
19,2,2,48,A,False,0.7945971360015704
19,2,2,49,O,False,0.6941847580367702
19,2,2,50,P,False,0.8394199664918917
19,2,2,51,Q,False,0.7127411897230449
19,2,2,52,R,False,0.7645267746254523
19,2,2,53,N,False,0.6363170604206106
19,2,2,54,S,True,0.6989715354301234
19,2,2,55,S,True,0.638148712577407
19,2,2,56,F,False,0.7509146061679249
19,2,2,57,G,False,0.8169367105520546
19,2,2,58,I,False,0.9853770274259288
19,2,2,59,O,False,0.8018151333797529
19,2,2,60,O,False,0.8524499431854835
19,2,3,1,U,False,0.9404181039807404
19,2,3,2,P,False,0.9620832757212656
19,2,3,3,H,False,0.8875699038611597
19,2,3,4,S,True,0.6406300464091448
19,2,3,5,U,False,0.8454758809246
19,2,3,6,S,True,0.922536346872763
19,2,3,7,S,True,0.6767475511716887
19,2,3,8,B,False,0.9690355671420484
19,2,3,9,A,False,0.8760481998238393
19,2,3,10,S,True,0.8583635551555763
19,2,3,11,U,False,0.9780242560699903
19,2,3,12,P,False,0.9391373796995371
19,2,3,13,S,True,0.7352216025936904
19,2,3,14,S,True,0.9850546361026349
19,2,3,15,Q,False,0.6084752824894728
19,2,3,16,A,False,0.7657017411021988
19,2,3,17,S,True,0.6087974976444073
19,2,3,18,W,False,0.693618200232851
19,2,3,19,S,True,0.7747982068618419
19,2,3,20,P,False,0.6913851249805014
19,2,3,21,B,False,0.8241336254399627
19,2,3,22,Y,False,0.9458402621043344
19,2,3,23,S,True,0.9451863946881057
19,2,3,24,K,False,0.7815297947595405
19,2,3,25,T,False,0.9551023877605277
19,2,3,26,W,False,0.9057586873898724
19,2,3,27,S,True,0.8385159664761979
19,2,3,28,D,False,0.9013968762252925
19,2,3,29,M,False,0.752070904430107
19,2,3,30,J,False,0.6855695036945954
19,2,3,31,M,False,0.7454502242070604
19,2,3,32,V,False,0.6380074689887353
19,2,3,33,S,True,0.6708717059523576
19,2,3,34,L,False,0.6485694919393392
19,2,3,35,F,False,0.882189469837363
19,2,3,36,A,False,0.76345266550987
19,2,3,37,D,False,0.675948791354438
19,2,3,38,S,True,0.8431925852816343
19,2,3,39,Y,False,0.8078017956688113
19,2,3,40,S,True,0.7662796372755603
19,2,3,41,N,False,0.7605761513043652
19,2,3,42,S,True,0.7455161579861114
19,2,3,43,B,False,0.9576129414889336
19,2,3,44,I,False,0.9998982488076964
19,2,3,45,S,True,0.7084204017904694
19,2,3,46,R,False,0.6419778742378192
19,2,3,47,V,False,0.7319695874551866
19,2,3,48,P,False,0.7418823528898117
19,2,3,49,T,False,0.9925195983918701
19,2,3,50,S,True,0.6309473919668824
19,2,3,51,Q,False,0.9030819759670746
19,2,3,52,Y,False,0.6360648230175673
19,2,3,53,F,False,0.8720800407407924
19,2,3,54,S,True,0.7377803134321554
19,2,3,55,G,False,0.8150615391741309
19,2,3,56,B,False,0.9002083823540361
19,2,3,57,S,True,0.6411257973921567
19,2,3,58,L,False,0.6175653544181048
19,2,3,59,S,True,0.7939901858830978
19,2,3,60,C,False,0.7628465764657771
19,2,4,1,S,True,0.9075973520648083
19,2,4,2,D,False,0.712036986715094
19,2,4,3,T,False,0.8803793520755026
19,2,4,4,I,False,0.7115257452460599
19,2,4,5,S,True,0.6037076038214902
19,2,4,6,S,True,0.738727246698091
19,2,4,7,M,False,0.6781854929078918
19,2,4,8,M,False,0.7129154601235144
19,2,4,9,S,True,0.8564777496947269
19,2,4,10,X,False,0.7943246506061422
19,2,4,11,E,False,0.601728819098138
19,2,4,12,N,False,0.6360302111259358
19,2,4,13,C,False,0.9436994788373103
19,2,4,14,P,False,0.9239846871069659
19,2,4,15,D,False,0.9015462369659297
19,2,4,16,V,False,0.7202313246739114
19,2,4,17,K,False,0.7104648041451794
19,2,4,18,X,False,0.8555593525131023
19,2,4,19,J,False,0.8858584869565651
19,2,4,20,O,False,0.8523188821992794
19,2,4,21,S,True,0.8990606851098024
19,2,4,22,I,False,0.6411539838710791
19,2,4,23,Q,False,0.9448318033949727
19,2,4,24,R,False,0.7812594012498562
19,2,4,25,F,False,0.9825851681680229
19,2,4,26,I,False,0.7378599591143822
19,2,4,27,J,False,0.7136494619895271
19,2,4,28,S,True,0.9632541694333638
19,2,4,29,I,False,0.9789683213868895
19,2,4,30,S,True,0.8991832347398263
19,2,4,31,U,False,0.8671738998124521
19,2,4,32,M,False,0.7834138682661843
19,2,4,33,O,False,0.9644635061316933
19,2,4,34,P,False,0.6367879569584817
19,2,4,35,S,True,0.8327778805866531
19,2,4,36,K,False,0.7316335048906875
19,2,4,37,R,False,0.9356814574377005
19,2,4,38,D,False,0.8740221263151648
19,2,4,39,T,False,0.6563747396347739
19,2,4,40,P,False,0.6446475506187457
19,2,4,41,S,True,0.6884957294613812
19,2,4,42,N,False,0.7427699123831007
19,2,4,43,H,False,0.9326615950715442
19,2,4,44,Y,False,0.7566687169682771
19,2,4,45,Q,False,0.917622624108622
19,2,4,46,F,False,0.9113874381202396
19,2,4,47,T,False,0.9128386056233623
19,2,4,48,Q,False,0.7510622854085983
19,2,4,49,O,False,0.676542927159969
19,2,4,50,T,False,0.6278335120869858
19,2,4,51,Y,False,0.9175401718766524
19,2,4,52,B,False,0.7271832042210421
19,2,4,53,G,False,0.9573375461874495
19,2,4,54,S,True,0.7891053854701745
19,2,4,55,B,False,0.7714902017302623
19,2,4,56,W,False,0.7186774128434139
19,2,4,57,F,False,0.7746734150641006
19,2,4,58,O,False,0.9988633793986468
19,2,4,59,Z,False,0.7289246204281803
19,2,4,60,E,False,0.6160206833704338
19,2,5,1,L,False,0.6786353230014375
19,2,5,2,S,True,0.9841478263727648
19,2,5,3,C,False,0.9500539873974987
19,2,5,4,S,True,0.7570378849164934
19,2,5,5,C,False,0.6552275033973181
19,2,5,6,S,True,0.9915162890605359
19,2,5,7,M,False,0.793874001485748
19,2,5,8,Z,False,0.9526947772134262
19,2,5,9,S,True,0.9021499674554481
19,2,5,10,K,False,0.7694343548291278
19,2,5,11,P,False,0.8219884833873002
19,2,5,12,S,True,0.8019466224056206
19,2,5,13,H,False,0.7681873823670831
19,2,5,14,X,False,0.9362817013566237
19,2,5,15,S,True,0.767600209923611
19,2,5,16,S,True,0.7021111207478979
19,2,5,17,R,False,0.9532060403793406
19,2,5,18,B,False,0.8360186676920778
19,2,5,19,Q,False,0.7872516578488585
19,2,5,20,S,True,0.7837620943933512
19,2,5,21,F,False,0.6542241921571754
19,2,5,22,S,True,0.8866442914367455
19,2,5,23,B,False,0.8609804094505673
19,2,5,24,S,True,0.6086788578911788
19,2,5,25,J,False,0.7326501068529885
19,2,5,26,O,False,0.9245407181220399
19,2,5,27,G,False,0.8543045621906998
19,2,5,28,R,False,0.8688879591604759
19,2,5,29,S,True,0.7244996083248989
19,2,5,30,C,False,0.7461902600490888
19,2,5,31,T,False,0.8435482775124706
19,2,5,32,S,True,0.6390542159954656
19,2,5,33,R,False,0.7322404912399518
19,2,5,34,S,True,0.655276003525629
19,2,5,35,I,False,0.895467609809652
19,2,5,36,C,False,0.7560467970171127
19,2,5,37,V,False,0.8223503764096636
19,2,5,38,C,False,0.8074863178879257
19,2,5,39,V,False,0.867978806733403
19,2,5,40,D,False,0.6968327567693686
19,2,5,41,S,True,0.8030904070080704
19,2,5,42,A,False,0.7399783548651039
19,2,5,43,S,True,0.9618844807380638
19,2,5,44,K,False,0.7909170902994147
19,2,5,45,R,False,0.6569423602865502
19,2,5,46,U,False,0.8063673108906018
19,2,5,47,S,True,0.657530296081273
19,2,5,48,D,False,0.9532841153925365
19,2,5,49,E,False,0.799915337717966
19,2,5,50,H,False,0.7595531259218015
19,2,5,51,A,False,0.8092928439020881
19,2,5,52,S,True,0.9421509959010967
19,2,5,53,B,False,0.8492453775575821
19,2,5,54,G,False,0.6825596005294902
