num_sujet,num_session,run,trial,character,isNoGo,duration,type
1,1,10,1,E,False,0.9169688315427224,NF
1,1,10,2,X,False,0.9975580014392291,NF
1,1,10,3,O,False,0.6486747047648438,NF
1,1,10,4,H,False,0.7336734145034078,NF
1,1,10,5,K,False,0.927159270644265,NF
1,1,10,6,I,False,0.7721932872462618,NF
1,1,10,7,Q,False,0.6533116490867392,NF
1,1,10,8,I,False,0.681710513306141,NF
1,1,10,9,B,False,0.8935453043990221,NF
1,1,10,10,V,False,0.6942376581316254,NF
1,1,10,11,N,False,0.7089539923664352,NF
1,1,10,12,S,True,0.6670871390438625,NF
1,1,10,13,B,False,0.9619815720000964,NF
1,1,10,14,X,False,0.8026366849992188,NF
1,1,10,15,Q,False,0.9186580129991361,NF
1,1,10,16,A,False,0.938795275634284,NF
1,1,10,17,S,True,0.627565940248833,NF
1,1,10,18,D,False,0.8229477060716138,NF
1,1,10,19,X,False,0.9249871302243742,NF
1,1,10,20,Z,False,0.6925653462422526,NF
1,1,10,21,S,True,0.8220976718368034,NF
1,1,10,22,T,False,0.8173364282153048,NF
1,1,10,23,B,False,0.8093937747007149,NF
1,1,10,24,P,False,0.7160982530987555,NF
1,1,10,25,V,False,0.6663554995945451,NF
1,1,10,26,V,False,0.661338840620632,NF
1,1,10,27,H,False,0.8186988668292415,NF
1,1,10,28,S,True,0.7606624268362692,NF
1,1,10,29,P,False,0.9713524655041985,NF
1,1,10,30,M,False,0.6888892722902803,NF
1,1,10,31,U,False,0.6301338469718609,NF
1,1,10,32,S,True,0.6083208328048562,NF
1,1,10,33,Y,False,0.876398504205565,NF
1,1,10,34,S,True,0.6293993756461902,NF
1,1,10,35,C,False,0.8037433853613447,NF
1,1,10,36,Y,False,0.7697666934394263,NF
1,1,10,37,N,False,0.960685603470031,NF
1,1,10,38,W,False,0.615303358016606,NF
1,1,10,39,O,False,0.9982638585876289,NF
1,1,10,40,S,True,0.9116326486682282,NF
1,1,10,41,D,False,0.7054780963371061,NF
1,1,10,42,S,True,0.7774812909735479,NF
1,1,10,43,C,False,0.6463794197569235,NF
1,1,10,44,M,False,0.7324530761986153,NF
1,1,10,45,O,False,0.612747991775491,NF
1,1,10,46,O,False,0.7843971987540984,NF
1,1,10,47,S,True,0.7874339378235856,NF
1,1,10,48,H,False,0.8049929324400046,NF
1,1,10,49,F,False,0.6987522675932052,NF
1,1,10,50,B,False,0.9099587943955303,NF
1,1,10,51,S,True,0.9636026088474738,NF
1,1,10,52,Y,False,0.9550897829250371,NF
1,1,10,53,I,False,0.9019202551408397,NF
1,1,10,54,S,True,0.8646993037496591,NF
1,1,10,55,X,False,0.9605851986810203,NF
1,1,10,56,T,False,0.7894274294540012,NF
1,1,10,57,S,True,0.9048325208606098,NF
1,1,10,58,S,True,0.8712476828316745,NF
1,1,10,59,W,False,0.8920710156249974,NF
1,1,10,60,S,True,0.7441446458539223,NF
1,1,10,1,G,False,0.6601530740160322,OBS
1,1,10,2,D,False,0.9691770500985619,OBS
1,1,10,3,L,False,0.9603164462186019,OBS
1,1,10,4,K,False,0.7077062534666901,OBS
1,1,10,5,S,True,0.761451682583687,OBS
1,1,10,6,R,False,0.7601269284039843,OBS
1,1,10,7,D,False,0.849206778789464,OBS
1,1,10,8,U,False,0.6162954207137714,OBS
1,1,10,9,D,False,0.6649957546282188,OBS
1,1,10,10,I,False,0.6230101929904475,OBS
1,1,10,11,P,False,0.8761150908208222,OBS
1,1,10,12,R,False,0.8005827872540544,OBS
1,1,10,13,C,False,0.7925691172570897,OBS
1,1,10,14,X,False,0.7598765322776947,OBS
1,1,10,15,S,True,0.778169448336613,OBS
1,1,10,16,F,False,0.7211461931702063,OBS
1,1,10,17,F,False,0.6283451817557999,OBS
1,1,10,18,C,False,0.958002378326036,OBS
1,1,10,19,K,False,0.7696377035251311,OBS
1,1,10,20,E,False,0.6434157069957804,OBS
1,1,10,21,F,False,0.6078083153992417,OBS
1,1,10,22,B,False,0.9746161305532964,OBS
1,1,10,23,Q,False,0.7221482306973355,OBS
1,1,10,24,U,False,0.9961770734307103,OBS
1,1,10,25,S,True,0.9619318183668532,OBS
1,1,10,26,D,False,0.6017159420851477,OBS
1,1,10,27,V,False,0.8813800744444602,OBS
1,1,10,28,I,False,0.8536688447798619,OBS
1,1,10,29,C,False,0.9398397634877664,OBS
1,1,10,30,N,False,0.9176992247668284,OBS
1,1,10,31,Z,False,0.667814300948852,OBS
1,1,10,32,C,False,0.8185594286890752,OBS
1,1,10,33,S,True,0.9077697482448751,OBS
1,1,10,34,R,False,0.7982597414445738,OBS
1,1,10,35,L,False,0.8457207445709211,OBS
1,1,10,36,N,False,0.8440436932786438,OBS
1,1,10,37,S,True,0.913253246213019,OBS
1,1,10,38,N,False,0.6720403079722308,OBS
1,1,10,39,S,True,0.9556151778755687,OBS
1,1,10,40,S,True,0.681757872649895,OBS
1,1,10,41,N,False,0.8067675834102224,OBS
1,1,10,42,K,False,0.9203500160312779,OBS
1,1,10,43,Z,False,0.9802443720476617,OBS
1,1,10,44,S,True,0.9698510906463903,OBS
1,1,10,45,T,False,0.6476978100850947,OBS
1,1,10,46,Z,False,0.9139285628572904,OBS
1,1,10,47,S,True,0.6957613920276462,OBS
1,1,10,48,L,False,0.9159740034484544,OBS
1,1,10,49,I,False,0.9064579905354985,OBS
1,1,10,50,P,False,0.6830570986324613,OBS
1,1,10,51,H,False,0.6482044328397384,OBS
1,1,10,52,I,False,0.8674576085123948,OBS
1,1,10,53,F,False,0.7289894184267428,OBS
1,1,10,54,Y,False,0.8694601571478604,OBS
1,1,10,55,S,True,0.83595964341167,OBS
1,1,10,56,S,True,0.8281482980182577,OBS
1,1,10,57,G,False,0.726987393893691,OBS
1,1,10,58,S,True,0.72718087914367,OBS
1,1,10,59,V,False,0.7650499534722977,OBS
1,1,10,60,A,False,0.9727164930889416,OBS
