num_sujet,num_session,run,trial,character,isNoGo,duration,type
1,1,9,1,N,False,0.9936784121751777,NF
1,1,9,2,C,False,0.9127125866171153,NF
1,1,9,3,S,True,0.8550534413598263,NF
1,1,9,4,K,False,0.6337506344618844,NF
1,1,9,5,O,False,0.7216112058175175,NF
1,1,9,6,U,False,0.7422348333936,NF
1,1,9,7,S,True,0.7683413921239884,NF
1,1,9,8,H,False,0.9025143632664021,NF
1,1,9,9,E,False,0.8924091556754921,NF
1,1,9,10,T,False,0.9792993166884689,NF
1,1,9,11,O,False,0.9996900897439781,NF
1,1,9,12,Y,False,0.7494598855813652,NF
1,1,9,13,L,False,0.8410430525491376,NF
1,1,9,14,U,False,0.8343976803631468,NF
1,1,9,15,S,True,0.6088045708152636,NF
1,1,9,16,S,True,0.9793487688558343,NF
1,1,9,17,O,False,0.6334309981391002,NF
1,1,9,18,K,False,0.9305362118626573,NF
1,1,9,19,U,False,0.8874714046532222,NF
1,1,9,20,B,False,0.7550182304911527,NF
1,1,9,21,E,False,0.7731711945290872,NF
1,1,9,22,E,False,0.940011601863836,NF
1,1,9,23,E,False,0.6054934255021692,NF
1,1,9,24,S,True,0.6437282316277337,NF
1,1,9,25,O,False,0.6410964434018755,NF
1,1,9,26,J,False,0.8399772966617708,NF
1,1,9,27,Y,False,0.9831711060859695,NF
1,1,9,28,R,False,0.7659724856801047,NF
1,1,9,29,W,False,0.7474405236512267,NF
1,1,9,30,M,False,0.9691426207674955,NF
1,1,9,31,B,False,0.9220833416469997,NF
1,1,9,32,C,False,0.60909295478049,NF
1,1,9,33,L,False,0.9624994818947941,NF
1,1,9,34,S,True,0.7520944975644069,NF
1,1,9,35,C,False,0.8225336548781605,NF
1,1,9,36,Y,False,0.7688234450772049,NF
1,1,9,37,D,False,0.8280531524099818,NF
1,1,9,38,E,False,0.8629164471130368,NF
1,1,9,39,A,False,0.7913194283822372,NF
1,1,9,40,L,False,0.9453064399912118,NF
1,1,9,41,S,True,0.7230905474569457,NF
1,1,9,42,I,False,0.7658081437647053,NF
1,1,9,43,S,True,0.8135323180329599,NF
1,1,9,44,H,False,0.7928589194672453,NF
1,1,9,45,B,False,0.6737294032914234,NF
1,1,9,46,N,False,0.948903847383191,NF
1,1,9,47,S,True,0.6716753847171234,NF
1,1,9,48,B,False,0.8583929723297006,NF
1,1,9,49,Z,False,0.7090613216780378,NF
1,1,9,50,T,False,0.7376585809237788,NF
1,1,9,51,C,False,0.7054524798198568,NF
1,1,9,52,K,False,0.8548293308525201,NF
1,1,9,53,X,False,0.649142730334062,NF
1,1,9,54,O,False,0.7931162302561909,NF
1,1,9,55,D,False,0.6817867128947743,NF
1,1,9,56,S,True,0.8595552835730088,NF
1,1,9,57,F,False,0.9978054081089576,NF
1,1,9,58,T,False,0.7608887798809045,NF
1,1,9,59,P,False,0.960831287743908,NF
1,1,9,60,I,False,0.7371214383579847,NF
1,1,9,1,S,True,0.9665953027215941,OBS
1,1,9,2,U,False,0.7731792830125759,OBS
1,1,9,3,S,True,0.9899816175289209,OBS
1,1,9,4,D,False,0.7151498115227526,OBS
1,1,9,5,J,False,0.7544257602839508,OBS
1,1,9,6,S,True,0.7626855837200508,OBS
1,1,9,7,X,False,0.9095218498899776,OBS
1,1,9,8,S,True,0.7347900725761941,OBS
1,1,9,9,D,False,0.7068018804339246,OBS
1,1,9,10,P,False,0.9589117818298516,OBS
1,1,9,11,S,True,0.727644970468361,OBS
1,1,9,12,B,False,0.8961160626638366,OBS
1,1,9,13,Q,False,0.6647403668274261,OBS
1,1,9,14,C,False,0.8904526303000051,OBS
1,1,9,15,S,True,0.7345242971318822,OBS
1,1,9,16,L,False,0.6467761509768227,OBS
1,1,9,17,Y,False,0.8523014915208436,OBS
1,1,9,18,L,False,0.6076800183860623,OBS
1,1,9,19,V,False,0.9076188683447548,OBS
1,1,9,20,S,True,0.9631260383987962,OBS
1,1,9,21,S,True,0.993509566609095,OBS
1,1,9,22,E,False,0.619661758574017,OBS
1,1,9,23,F,False,0.8486137868680267,OBS
1,1,9,24,S,True,0.6215388069189496,OBS
1,1,9,25,S,True,0.9170696455646188,OBS
1,1,9,26,K,False,0.9633162845123149,OBS
1,1,9,27,F,False,0.6473205980907696,OBS
1,1,9,28,S,True,0.838202701222732,OBS
1,1,9,29,X,False,0.8249253960663513,OBS
1,1,9,30,V,False,0.617549280282373,OBS
1,1,9,31,S,True,0.7543043304136837,OBS
1,1,9,32,G,False,0.759607077516842,OBS
1,1,9,33,G,False,0.7323943392857724,OBS
1,1,9,34,S,True,0.8560675889905504,OBS
1,1,9,35,C,False,0.6779675145074877,OBS
1,1,9,36,Q,False,0.7855137160925242,OBS
1,1,9,37,O,False,0.7794703775393961,OBS
1,1,9,38,S,True,0.8555185978749418,OBS
1,1,9,39,B,False,0.6485261746583366,OBS
1,1,9,40,S,True,0.9815352023774367,OBS
1,1,9,41,O,False,0.6702946443682489,OBS
1,1,9,42,Y,False,0.9950950463310504,OBS
1,1,9,43,Y,False,0.6587018242578817,OBS
1,1,9,44,I,False,0.8306387430466372,OBS
1,1,9,45,H,False,0.7582722718706874,OBS
1,1,9,46,D,False,0.9574466638986711,OBS
1,1,9,47,I,False,0.6298578942566824,OBS
1,1,9,48,D,False,0.9502251883458225,OBS
1,1,9,49,H,False,0.9860724381789923,OBS
1,1,9,50,N,False,0.9399587078143571,OBS
1,1,9,51,F,False,0.8374872497525992,OBS
1,1,9,52,S,True,0.6948643010147442,OBS
1,1,9,53,R,False,0.9104603416983728,OBS
1,1,9,54,S,True,0.8540438431754279,OBS
1,1,9,55,R,False,0.64549441918494,OBS
1,1,9,56,D,False,0.8886268158800753,OBS
1,1,9,57,S,True,0.6817990537504262,OBS
1,1,9,58,V,False,0.9494784608126804,OBS
1,1,9,59,S,True,0.6289506683298105,OBS
1,1,9,60,X,False,0.6896583011977337,OBS
