num_sujet,num_session,run,trial,character,isNoGo,duration
12,2,1,1,Z,False,0.7558739821427892
12,2,1,2,S,True,0.6206195600322115
12,2,1,3,G,False,0.9446212619781829
12,2,1,4,I,False,0.8416891147307609
12,2,1,5,P,False,0.7875181803612044
12,2,1,6,S,True,0.6082332329679327
12,2,1,7,L,False,0.9237293774545816
12,2,1,8,A,False,0.7318373977916787
12,2,1,9,T,False,0.8341495041342919
12,2,1,10,S,True,0.910818831864177
12,2,1,11,V,False,0.8231399105951771
12,2,1,12,F,False,0.6455989582107395
12,2,1,13,S,True,0.6737804589638536
12,2,1,14,Y,False,0.9922298047588167
12,2,1,15,S,True,0.9493956745584275
12,2,1,16,A,False,0.8389162951734569
12,2,1,17,I,False,0.8141414737154894
12,2,1,18,Z,False,0.9466555579404448
12,2,1,19,E,False,0.9469917197602999
12,2,1,20,M,False,0.9291371409118446
12,2,1,21,T,False,0.9480850347936247
12,2,1,22,S,True,0.6013409699395025
12,2,1,23,U,False,0.8485228035163561
12,2,1,24,P,False,0.7478499412241779
12,2,1,25,J,False,0.7124125232100262
12,2,1,26,L,False,0.8363736904435107
12,2,1,27,W,False,0.6098069741781866
12,2,1,28,F,False,0.6883120677388213
12,2,1,29,D,False,0.8719971775778961
12,2,1,30,V,False,0.6011206917230454
12,2,1,31,D,False,0.8852370590794678
12,2,1,32,E,False,0.8884447054370733
12,2,1,33,M,False,0.8165108083467271
12,2,1,34,Z,False,0.8361265529341922
12,2,1,35,R,False,0.7698697444927506
12,2,1,36,S,True,0.887039297227105
12,2,1,37,P,False,0.9687311956280066
12,2,1,38,K,False,0.6433230146379934
12,2,1,39,S,True,0.8034610395376129
12,2,1,40,U,False,0.6562284318533129
12,2,1,41,D,False,0.8283766325605785
12,2,1,42,J,False,0.7476492332003916
12,2,1,43,X,False,0.8097907789022298
12,2,1,44,S,True,0.9423351581407062
12,2,1,45,S,True,0.9366842774363602
12,2,1,46,M,False,0.9177098936683735
12,2,1,47,H,False,0.9158552605308481
12,2,1,48,J,False,0.6196690574801587
12,2,1,49,D,False,0.7447972510137837
12,2,1,50,O,False,0.9821357685317591
12,2,1,51,S,True,0.6087348539401627
12,2,1,52,U,False,0.8334661851263918
12,2,1,53,P,False,0.8987975197333645
12,2,1,54,I,False,0.9080687832378045
12,2,1,55,S,True,0.6151224244436069
12,2,1,56,A,False,0.8170737879382818
12,2,1,57,S,True,0.7055512946153752
12,2,1,58,S,True,0.7880951311381964
12,2,1,59,H,False,0.7966168981340491
12,2,1,60,S,True,0.6495724384442975
12,2,2,1,O,False,0.6253359536448475
12,2,2,2,N,False,0.8424182196120458
12,2,2,3,O,False,0.9367814078303538
12,2,2,4,C,False,0.6055471670557924
12,2,2,5,B,False,0.6747841960475229
12,2,2,6,R,False,0.9505760555635507
12,2,2,7,S,True,0.8668765615669619
12,2,2,8,L,False,0.611303716237166
12,2,2,9,X,False,0.7212596572834546
12,2,2,10,S,True,0.627389114743397
12,2,2,11,S,True,0.6153413611807128
12,2,2,12,O,False,0.6681570086652556
12,2,2,13,O,False,0.7527057822982944
12,2,2,14,J,False,0.6420485562393052
12,2,2,15,F,False,0.8345992520456471
12,2,2,16,X,False,0.6249086276130029
12,2,2,17,C,False,0.9977093927148355
12,2,2,18,S,True,0.9062578831331827
12,2,2,19,H,False,0.7584051857728928
12,2,2,20,S,True,0.9983415666173223
12,2,2,21,C,False,0.988801378944848
12,2,2,22,C,False,0.9365990768466492
12,2,2,23,M,False,0.6351733285326167
12,2,2,24,X,False,0.8924917267746393
12,2,2,25,B,False,0.9138835513524612
12,2,2,26,L,False,0.8871195969596763
12,2,2,27,X,False,0.7414067602175226
12,2,2,28,V,False,0.782519701921608
12,2,2,29,W,False,0.9675915010673208
12,2,2,30,U,False,0.68702525800108
12,2,2,31,D,False,0.6206841542575123
12,2,2,32,D,False,0.7326003861552184
12,2,2,33,B,False,0.6085063599374588
12,2,2,34,S,True,0.9817425140576785
12,2,2,35,T,False,0.9755804527522904
12,2,2,36,S,True,0.9500409436480612
12,2,2,37,F,False,0.7596501464331679
12,2,2,38,U,False,0.9368746444089622
12,2,2,39,J,False,0.7088905626474942
12,2,2,40,H,False,0.6646639034219377
12,2,2,41,K,False,0.8529520059391418
12,2,2,42,A,False,0.9870636234276584
12,2,2,43,M,False,0.9891720684026758
12,2,2,44,S,True,0.8695522380157467
12,2,2,45,F,False,0.6977458125836467
12,2,2,46,Y,False,0.7971967817860519
12,2,2,47,W,False,0.8290501185532103
12,2,2,48,J,False,0.8690715844576217
12,2,2,49,P,False,0.7041922632938864
12,2,2,50,S,True,0.8357721511998919
12,2,2,51,S,True,0.8055550620728569
12,2,2,52,O,False,0.8149834642578851
12,2,2,53,I,False,0.9947621560307198
12,2,2,54,A,False,0.8234635907802818
12,2,2,55,S,True,0.7959128787726376
12,2,2,56,R,False,0.8840585434358837
12,2,2,57,Y,False,0.8397538946087666
12,2,2,58,S,True,0.8012180709499914
12,2,2,59,L,False,0.7779691236761198
12,2,2,60,X,False,0.7310293958315122
12,2,3,1,X,False,0.8783824133709727
12,2,3,2,X,False,0.7887810981840021
12,2,3,3,V,False,0.7202397653600257
12,2,3,4,J,False,0.7636533670908492
12,2,3,5,F,False,0.8409375603335772
12,2,3,6,J,False,0.9440633999077676
12,2,3,7,U,False,0.9158935963358266
12,2,3,8,I,False,0.9137553676501815
12,2,3,9,S,True,0.8212198844774743
12,2,3,10,V,False,0.6579770785288983
12,2,3,11,Z,False,0.9490070809622456
12,2,3,12,A,False,0.8955392139561001
12,2,3,13,S,True,0.9226263852072613
12,2,3,14,F,False,0.8493566245272437
12,2,3,15,I,False,0.7168611406165537
12,2,3,16,S,True,0.6767475987268043
12,2,3,17,V,False,0.6921555018503542
12,2,3,18,K,False,0.8843428155192656
12,2,3,19,C,False,0.7486420806099994
12,2,3,20,S,True,0.6091893278277369
12,2,3,21,X,False,0.6276438312658548
12,2,3,22,H,False,0.7535511298428684
12,2,3,23,Q,False,0.9321526147471079
12,2,3,24,B,False,0.734070789149662
12,2,3,25,S,True,0.7545417140410324
12,2,3,26,L,False,0.9812736425540411
12,2,3,27,I,False,0.9162325971546208
12,2,3,28,I,False,0.8911521975954667
12,2,3,29,K,False,0.929825093658849
