num_sujet,num_session,run,trial,character,isNoGo,duration
5,2,1,1,S,True,0.9974895848409312
5,2,1,2,W,False,0.9260866839081079
5,2,1,3,S,True,0.9572286784723475
5,2,1,4,N,False,0.9476984656679562
5,2,1,5,F,False,0.910624858057164
5,2,1,6,W,False,0.9625759254877879
5,2,1,7,O,False,0.7472154922502592
5,2,1,8,S,True,0.9967268469516346
5,2,1,9,S,True,0.710096881803072
5,2,1,10,O,False,0.6257007353881658
5,2,1,11,P,False,0.9947907077741764
5,2,1,12,S,True,0.7256941018479101
5,2,1,13,K,False,0.8583665018787521
5,2,1,14,I,False,0.7435473474799806
5,2,1,15,Q,False,0.6007170478937163
5,2,1,16,W,False,0.9436313272466926
5,2,1,17,H,False,0.8610598898340781
5,2,1,18,S,True,0.9131571876750129
5,2,1,19,K,False,0.946303903788464
5,2,1,20,K,False,0.6504497450487092
5,2,1,21,S,True,0.633630727461894
5,2,1,22,S,True,0.6054790667978398
5,2,1,23,K,False,0.8804001139247521
5,2,1,24,K,False,0.727227854817186
5,2,1,25,S,True,0.9152009323353764
5,2,1,26,P,False,0.9670943613681499
5,2,1,27,T,False,0.8546348079868524
5,2,1,28,G,False,0.885787541699145
5,2,1,29,L,False,0.9632829333459526
5,2,1,30,E,False,0.628227547110263
5,2,1,31,X,False,0.8024107994391474
5,2,1,32,T,False,0.9410326749876075
5,2,1,33,V,False,0.7666819510109415
5,2,1,34,S,True,0.8170532552130374
5,2,1,35,Q,False,0.6047812938297789
5,2,1,36,Z,False,0.6305119232906493
5,2,1,37,S,True,0.6702393131568778
5,2,1,38,Y,False,0.7947850236042964
5,2,1,39,S,True,0.8853774103016088
5,2,1,40,F,False,0.8942386751589658
5,2,1,41,S,True,0.9229800140022939
5,2,1,42,M,False,0.8111090106667462
5,2,1,43,F,False,0.7597634384011197
5,2,1,44,S,True,0.8644451865249682
5,2,1,45,Z,False,0.8177470984340305
5,2,1,46,C,False,0.8677956798318294
5,2,1,47,Y,False,0.7099472792066907
5,2,1,48,X,False,0.6911095794597204
5,2,1,49,V,False,0.6196097185723048
5,2,1,50,S,True,0.9336695523063474
5,2,1,51,Q,False,0.6154520489271185
5,2,1,52,O,False,0.6334284142075082
5,2,1,53,A,False,0.6707991615476125
