num_sujet,num_session,run,trial,character,isNoGo,duration
15,2,1,1,G,False,0.7068800301983635
15,2,1,2,S,True,0.7647911482524218
15,2,1,3,B,False,0.8192711287166784
15,2,1,4,S,True,0.9398381482484947
15,2,1,5,S,True,0.6894529192738501
15,2,1,6,R,False,0.7593696451471422
15,2,1,7,M,False,0.9362748876383903
15,2,1,8,P,False,0.699636350233494
15,2,1,9,O,False,0.8931843244446657
15,2,1,10,S,True,0.883535955226962
15,2,1,11,T,False,0.8965778979156346
15,2,1,12,D,False,0.8099657895855528
15,2,1,13,S,True,0.7001169164097725
15,2,1,14,Z,False,0.6074460566772485
15,2,1,15,T,False,0.7584944618205766
15,2,1,16,S,True,0.9442334455982208
15,2,1,17,S,True,0.6213247986378354
15,2,1,18,Z,False,0.7162187946806177
15,2,1,19,S,True,0.7141531997442017
15,2,1,20,U,False,0.7705807454659444
15,2,1,21,K,False,0.6576302340880223
15,2,1,22,S,True,0.9668354575374309
15,2,1,23,Z,False,0.8480301327233165
15,2,1,24,S,True,0.9670223651244066
15,2,1,25,H,False,0.7785349790251257
15,2,1,26,N,False,0.7192036994102352
15,2,1,27,S,True,0.6164157100597865
15,2,1,28,X,False,0.892559505307682
15,2,1,29,R,False,0.8012589944228562
15,2,1,30,D,False,0.9123612264357277
15,2,1,31,T,False,0.7075449379008537
15,2,1,32,S,True,0.9035322261520738
15,2,1,33,I,False,0.7817286431536844
15,2,1,34,S,True,0.9449517821000915
15,2,1,35,D,False,0.9421260906614559
15,2,1,36,Q,False,0.6222707751998028
15,2,1,37,B,False,0.9865581017487111
15,2,1,38,I,False,0.8128471181293342
15,2,1,39,M,False,0.8002400905530509
15,2,1,40,S,True,0.6056994559633169
15,2,1,41,V,False,0.9817736795699039
15,2,1,42,Q,False,0.844715180782063
15,2,1,43,J,False,0.6379955547498695
15,2,1,44,D,False,0.7794797885839293
15,2,1,45,N,False,0.6010957927121301
15,2,1,46,S,True,0.9679097159722718
15,2,1,47,U,False,0.6676731894463815
