num_sujet,num_session,run,trial,character,isNoGo,duration,type
1,1,1,1,X,False,0.7676500717840016,NF
1,1,1,2,S,True,0.8853762736495947,NF
1,1,1,3,J,False,0.9500154957781368,NF
1,1,1,4,S,True,0.6864516723478358,NF
1,1,1,5,T,False,0.6092391946667011,NF
1,1,1,6,P,False,0.8160149209110548,NF
1,1,1,7,G,False,0.9965616031735036,NF
1,1,1,8,J,False,0.8115166925935572,NF
1,1,1,9,Q,False,0.9987859050963472,NF
1,1,1,10,S,True,0.8190726285283119,NF
1,1,1,11,K,False,0.9607833628811584,NF
1,1,1,12,U,False,0.8406740861476684,NF
1,1,1,13,S,True,0.8167045928090931,NF
1,1,1,14,Z,False,0.8807191307451187,NF
1,1,1,15,F,False,0.950132755203033,NF
1,1,1,16,P,False,0.7978686252868028,NF
1,1,1,17,P,False,0.7180452488378708,NF
1,1,1,18,V,False,0.6529797766513711,NF
1,1,1,19,M,False,0.7421797462713577,NF
1,1,1,20,S,True,0.782520138900379,NF
1,1,1,21,Q,False,0.7005248720872141,NF
1,1,1,22,S,True,0.996932959790942,NF
1,1,1,23,H,False,0.728727307624529,NF
1,1,1,24,S,True,0.6110092726285108,NF
1,1,1,25,Y,False,0.7655620893394915,NF
1,1,1,26,E,False,0.8814705041279954,NF
1,1,1,27,V,False,0.6894569517949997,NF
1,1,1,28,Z,False,0.6314507863539864,NF
1,1,1,29,I,False,0.6324746463460605,NF
1,1,1,30,B,False,0.9331655889263614,NF
1,1,1,31,S,True,0.9226417341985682,NF
1,1,1,32,V,False,0.9088131277506796,NF
1,1,1,33,I,False,0.6772073441981515,NF
1,1,1,34,Q,False,0.7239420394969754,NF
1,1,1,35,U,False,0.9199952444294336,NF
1,1,1,36,F,False,0.8595683375987718,NF
1,1,1,37,S,True,0.8517341649332163,NF
1,1,1,38,U,False,0.6404159367890163,NF
1,1,1,39,S,True,0.8217830535599278,NF
1,1,1,40,K,False,0.6395250762535787,NF
1,1,1,41,Z,False,0.82004471296331,NF
1,1,1,42,U,False,0.8250136534994181,NF
1,1,1,43,T,False,0.6866069863239164,NF
1,1,1,44,E,False,0.6229346371955561,NF
1,1,1,45,S,True,0.6591485001371582,NF
1,1,1,46,Y,False,0.8751455649843618,NF
1,1,1,47,H,False,0.9435056897217313,NF
1,1,1,48,S,True,0.7851257224410552,NF
1,1,1,49,S,True,0.8033052891540637,NF
1,1,1,50,G,False,0.7312364805549932,NF
1,1,1,51,H,False,0.6613820897405311,NF
1,1,1,52,S,True,0.6719883637477806,NF
1,1,1,53,E,False,0.7310196740650565,NF
1,1,1,54,P,False,0.8241259280763236,NF
1,1,1,55,N,False,0.628126357411827,NF
1,1,1,56,K,False,0.9262966959467475,NF
1,1,1,57,S,True,0.8578981228452216,NF
1,1,1,58,B,False,0.8870609965362292,NF
1,1,1,59,F,False,0.831119765070568,NF
1,1,1,60,S,True,0.7228534223497478,NF
1,1,1,1,I,False,0.8941707884910708,OBS
1,1,1,2,G,False,0.8956021905888407,OBS
1,1,1,3,I,False,0.6181602778065416,OBS
1,1,1,4,Z,False,0.6005001313227103,OBS
1,1,1,5,Q,False,0.762687138263664,OBS
1,1,1,6,C,False,0.8496884715466697,OBS
1,1,1,7,Y,False,0.7257409188900223,OBS
1,1,1,8,A,False,0.7385040882491907,OBS
1,1,1,9,N,False,0.6859304166485245,OBS
1,1,1,10,H,False,0.8913910458167493,OBS
1,1,1,11,S,True,0.8283490146958928,OBS
1,1,1,12,C,False,0.7455470731180597,OBS
1,1,1,13,S,True,0.9459081191649197,OBS
1,1,1,14,I,False,0.886046511111598,OBS
1,1,1,15,F,False,0.7459328601563795,OBS
1,1,1,16,S,True,0.7283267887421382,OBS
1,1,1,17,L,False,0.7092169143528031,OBS
1,1,1,18,B,False,0.7107632281664694,OBS
1,1,1,19,I,False,0.9117678842470798,OBS
1,1,1,20,X,False,0.7160703007331222,OBS
1,1,1,21,S,True,0.7995246991815752,OBS
1,1,1,22,R,False,0.7950640726988439,OBS
1,1,1,23,P,False,0.7881729698102149,OBS
1,1,1,24,H,False,0.8438676041953299,OBS
1,1,1,25,H,False,0.8874565919960588,OBS
1,1,1,26,Z,False,0.990415482885791,OBS
1,1,1,27,Z,False,0.8723196013860754,OBS
1,1,1,28,K,False,0.8233018421284362,OBS
1,1,1,29,A,False,0.8587229018103164,OBS
1,1,1,30,G,False,0.8735237912088326,OBS
1,1,1,31,S,True,0.7059470344568985,OBS
1,1,1,32,S,True,0.6174368069154856,OBS
1,1,1,33,H,False,0.7212659390937535,OBS
1,1,1,34,B,False,0.8315831041095001,OBS
1,1,1,35,J,False,0.9301633957589406,OBS
1,1,1,36,H,False,0.7443684424915764,OBS
1,1,1,37,U,False,0.8735272732335859,OBS
1,1,1,38,S,True,0.6737657140370941,OBS
1,1,1,39,H,False,0.9303166016595875,OBS
1,1,1,40,T,False,0.7071620578522224,OBS
1,1,1,41,O,False,0.7258501054309145,OBS
1,1,1,42,L,False,0.9627680579593236,OBS
1,1,1,43,Q,False,0.6686631336812885,OBS
1,1,1,44,S,True,0.6306385767327547,OBS
1,1,1,45,T,False,0.6506096777560719,OBS
1,1,1,46,I,False,0.804842986833702,OBS
1,1,1,47,B,False,0.9420383825857541,OBS
1,1,1,48,S,True,0.7601838587715546,OBS
1,1,1,49,G,False,0.8150310174775368,OBS
1,1,1,50,S,True,0.9961788062544037,OBS
1,1,1,51,G,False,0.7685568534668027,OBS
1,1,1,52,F,False,0.7104459327557187,OBS
